Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
rocks	rock	NOUN	NNS	pobj	near	HABITAT	True	False	False
,	,	PUNCT	,	punct	near		False	True	False
near	near	SCONJ	IN	conj	near	HABITAT	True	False	False
river	river	NOUN	NN	compound	mouths	HABITAT	True	False	False
mouths	mouth	NOUN	NNS	pobj	near	HABITAT	True	False	False
,	,	PUNCT	,	punct	near		False	True	False
near	near	SCONJ	IN	conj	near	HABITAT	True	False	False
the	the	DET	DT	det	bottom	HABITAT	True	False	True
bottom	bottom	NOUN	NN	pobj	near	HABITAT	True	False	True
and	and	CCONJ	CC	cc	near		True	False	True
near	near	SCONJ	IN	conj	near	HABITAT	True	False	False
the	the	DET	DT	det	ocean	HABITAT	True	False	True
ocean	ocean	NOUN	NN	pobj	near	HABITAT	True	False	False
.	.	PUNCT	.	punct	are		False	True	False
Some	some	DET	DT	det	names		True	False	True
species	species	NOUN	NN	compound	names		True	False	False
names	name	NOUN	NNS	nsubj	are		True	False	False
are	be	AUX	VBP	ROOT	are		True	False	True
Hemigrapsus	Hemigrapsus	PROPN	NNP	compound	affinis	TAXA	True	False	False
affinis	affini	NOUN	NNS	attr	are	TAXA	True	False	False
,	,	PUNCT	,	punct	affinis		False	True	False
Hemigrapsus	Hemigrapsus	PROPN	NNP	compound	crassimanus	TAXA	True	False	False
crassimanus	crassimanus	NOUN	NN	conj	affinis	TAXA	True	False	False
,	,	PUNCT	,	punct	crassimanus		False	True	False
Hendersonia	Hendersonia	PROPN	NNP	compound	alternifoliae	TAXA	True	False	False
alternifoliae	alternifoliae	NOUN	NN	conj	crassimanus	TAXA	True	False	False
and	and	CCONJ	CC	cc	alternifoliae		True	False	True
Hendersonia	Hendersonia	PROPN	NNP	compound	celtifolia	TAXA	True	False	False
celtifolia	celtifolia	NOUN	NN	conj	alternifoliae	TAXA	True	False	False
.	.	PUNCT	.	punct	are		False	True	False
