Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
Eutamias	Eutamias	PROPN	NNP	compound	merriami	TAXA	True	False	False
merriami	merriami	PROPN	NNP	pobj	like	TAXA	True	False	False
and	and	CCONJ	CC	cc	merriami		True	False	True
E.	E.	PROPN	NNP	compound	senex		False	False	False
senex	senex	NOUN	NN	conj	merriami		True	False	False
,	,	PUNCT	,	punct	is		False	True	False
while	while	SCONJ	IN	mark	specimen		True	False	True
the	the	DET	DT	det	specimen		True	False	True
'	'	PUNCT	``	punct	specimen		False	True	False
Ulba	Ulba	PROPN	NNP	nmod	specimen	PERSON	True	False	False
'	'	PUNCT	''	punct	specimen		False	True	False
specimen	specimen	NOUN	NN	advcl	is		True	False	False
,	,	PUNCT	,	punct	specimen		False	True	False
together	together	ADV	RB	advmod	with		True	False	True
with	with	ADP	IN	prep	specimen		True	False	True
those	those	DET	DT	pobj	with		True	False	True
usually	usually	ADV	RB	advmod	re1		True	False	False
re1	re1	X	XX	dep	is		False	False	False
See	see	VERB	VB	ROOT	See		True	False	True
,	,	PUNCT	,	punct	See		False	True	False
for	for	ADP	IN	prep	See		True	False	True
instance	instance	NOUN	NN	pobj	for		True	False	False
,	,	PUNCT	,	punct	See		False	True	False
Allen	Allen	PROPN	NNP	nmod	Bull	PERSON	True	False	False
,	,	PUNCT	,	punct	Bull		False	True	False
Bull	Bull	PROPN	NNP	dobj	See		True	False	False
.	.	PUNCT	.	punct	See		False	True	False
"
"	"
"	SPACE	_SP	punct	See		False	False	False
Am	Am	PROPN	NNP	npadvmod	See		True	False	True
.	.	PUNCT	.	punct	Am		False	True	False
"
"	"
"	SPACE	_SP	punct	See		False	False	False
Mus	Mus	PROPN	NNP	dobj	See	ORG	True	False	False
.	.	PUNCT	.	punct	Mus	ORG	False	True	False
"
"	"
"	SPACE	_SP	punct	See	ORG	False	False	False
Nat	Nat	PROPN	NNP	dobj	See	ORG	True	False	False
.	.	PUNCT	.	punct	Nat	ORG	False	True	False
"
"	"
"	SPACE	_SP	punct	See	ORG	False	False	False
Hist	Hist	PROPN	NNP	npadvmod	See	ORG	True	False	False
.	.	PUNCT	,	punct	See		False	True	False
,	,	PUNCT	,	punct	See		False	True	False
Ill	Ill	PROPN	NNP	appos	,	GPE	True	False	False
,	,	PUNCT	,	punct	See		False	True	False
pp	pp	NOUN	NNS	npadvmod	See		True	False	False
.	.	NOUN	NN	dobj	See		False	True	False
"
"	"
"	SPACE	_SP	punct	See		False	False	False
71	71	NUM	CD	nummod	"
"	CARDINAL	False	False	False
,	,	PUNCT	,	punct	See		False	True	False
72	72	NUM	CD	dobj	See	CARDINAL	False	False	False
,	,	PUNCT	,	punct	See		False	True	False
June	June	PROPN	NNP	npadvmod	See	DATE	True	False	False
,	,	PUNCT	,	punct	June	DATE	False	True	False
1890	1890	NUM	CD	appos	June	DATE	False	False	False
.	.	PUNCT	.	punct	See		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
2	2	NUM	CD	ROOT	2		False	False	False
This	this	DET	DT	det	locality		True	False	True
locality	locality	NOUN	NN	ROOT	locality		True	False	False
I	I	PRON	PRP	nsubj	been		True	False	True
have	have	AUX	VBP	aux	been		True	False	True
been	be	VERB	VBN	relcl	locality		True	False	True
unable	unable	ADJ	JJ	acomp	been		True	False	False
to	to	PART	TO	aux	find		True	False	True
find	find	VERB	VB	xcomp	unable		True	False	False
on	on	ADP	IN	prep	find		True	False	True
any	any	DET	DT	det	map		True	False	True
map	map	NOUN	NN	pobj	on		True	False	False
.	.	PUNCT	.	punct	locality		False	True	False
"
"	"
"	SPACE	_SP	punct	is		False	False	False
In	in	ADP	IN	prep	is		True	False	True
the	the	DET	DT	det	Government	ORG	True	False	True
Government	Government	PROPN	NNP	pobj	In	ORG	True	False	False
of	of	ADP	IN	prep	Government	ORG	True	False	True
Tomsk	Tomsk	PROPN	NNP	pobj	of	ORG	True	False	False
,	,	PUNCT	,	punct	is		False	True	False
however	however	ADV	RB	advmod	is		True	False	True
,	,	PUNCT	,	punct	is		False	True	False
there	there	PRON	EX	expl	is		True	False	True
is	be	AUX	VBZ	ROOT	is		True	False	True
a	a	DET	DT	det	river		True	False	True
river	river	NOUN	NN	attr	is	HABITAT	True	False	False
whose	whose	DET	WP$	poss	name		True	False	True
name	name	NOUN	NN	nsubjpass	spelled		True	False	True
is	be	AUX	VBZ	auxpass	spelled		True	False	True
variously	variously	ADV	RB	advmod	spelled		True	False	False
spelled	spell	VERB	VBN	relcl	river		True	False	False
as	as	ADP	IN	prep	spelled		True	False	True
Uba	Uba	PROPN	NNP	pobj	as	LOC	True	False	False
,	,	PUNCT	,	punct	Uba		False	True	False
Ouba	Ouba	PROPN	NNP	conj	Uba	LOC	True	False	False
and	and	CCONJ	CC	cc	Ouba		True	False	True
Ooba	Ooba	PROPN	NNP	conj	Ouba	LOC	True	False	False
.	.	PUNCT	.	punct	is		False	True	False
"
"	"
"	SPACE	_SP	punct	be		False	False	False
The	the	DET	DT	det	name		True	False	True
name	name	NOUN	NN	nsubj	be		True	False	True
on	on	ADP	IN	prep	name		True	False	True
the	the	DET	DT	det	label		True	False	True
Museum	Museum	PROPN	NNP	compound	label	ORG	True	False	False
label	label	NOUN	NN	pobj	on		True	False	False
may	may	AUX	MD	aux	be		True	False	True
be	be	VERB	VB	ROOT	be		True	False	True
a	a	DET	DT	det	pennse		True	False	True
lapsus	lapsus	X	FW	nmod	pennse		True	False	False
pennse	pennse	X	FW	attr	be		True	False	False
for	for	ADP	IN	prep	pennse		True	False	True
Uba	Uba	PROPN	NNP	pobj	for	ORG	True	False	False
.	.	PUNCT	.	punct	be		False	True	False
"
"	"
"	SPACE	_SP	dobj	resembles		False	False	False
s	s	PART	POS	compound	Glires		True	False	False
Glires	Glires	PROPN	NNP	nsubj	resembles	TAXA	True	False	False
,	,	PUNCT	,	punct	Glires		False	True	False
p.	p.	NOUN	NN	appos	Glires		False	False	False
378	378	NUM	CD	nummod	p.	CARDINAL	False	False	False
.	.	PUNCT	.	punct	Glires		False	True	False
garded	garde	VERB	VBN	acl	Glires		True	False	False
as	as	ADP	IN	prep	garded		True	False	True
true	true	ADJ	JJ	amod	asiaticus		True	False	False
asiaticus	asiaticus	X	FW	pobj	as		True	False	False
,	,	PUNCT	,	punct	resembles		False	True	False
resembles	resemble	VERB	VBZ	ROOT	resembles		True	False	False
the	the	DET	DT	det	members		True	False	True
members	member	NOUN	NNS	dobj	resembles		True	False	False
of	of	ADP	IN	prep	members		True	False	True
the	the	DET	DT	det	quadrivittatusgroup		True	False	True
brightly	brightly	ADV	RB	advmod	colored		True	False	False
colored	color	VERB	VBN	amod	quadrivittatusgroup		True	False	False
,	,	PUNCT	,	punct	quadrivittatusgroup		False	True	False
black	black	ADJ	JJ	amod	striped		True	False	False
-	-	PUNCT	HYPH	punct	striped		False	True	False
striped	striped	ADJ	JJ	amod	quadrivittatusgroup		True	False	False
quadrivittatusgroup	quadrivittatusgroup	NOUN	NN	pobj	of		True	False	False
.	.	PUNCT	.	punct	resembles		False	True	False
"
"	"
"	SPACE	_SP	punct	proved		False	False	False
That	that	SCONJ	IN	mark	had		True	False	True
Pallas	Pallas	PROPN	NNP	nsubj	had	PRODUCT	True	False	False
had	have	VERB	VBD	advcl	proved		True	False	True
before	before	ADP	IN	prep	had		True	False	True
him	he	PRON	PRP	pobj	before		True	False	True
a	a	DET	DT	det	specimen		True	False	True
specimen	specimen	NOUN	NN	dobj	had		True	False	False
of	of	ADP	IN	prep	specimen		True	False	True
the	the	DET	DT	det	type		True	False	True
latter	latter	ADJ	JJ	amod	type		True	False	True
type	type	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	proved		False	True	False
is	be	AUX	VBZ	auxpass	proved		True	False	True
clearly	clearly	ADV	RB	advmod	proved		True	False	False
proved	prove	VERB	VBN	ROOT	proved		True	False	False
by	by	ADP	IN	agent	proved		True	False	True
his	his	PRON	PRP$	poss	description		True	False	True
excellent	excellent	ADJ	JJ	amod	description		True	False	False
description	description	NOUN	NN	pobj	by		True	False	False
.	.	PUNCT	.	punct	proved		False	True	False
"
"	"
"	SPACE	_SP	punct	marked		False	False	False
The	the	DET	DT	det	back		True	False	True
back	back	NOUN	NN	nsubjpass	marked		True	False	True
he	he	PRON	PRP	nsubj	says		True	False	True
says	say	VERB	VBZ	parataxis	marked		True	False	False
is	be	AUX	VBZ	auxpass	marked		True	False	True
marked	mark	VERB	VBN	ROOT	marked		True	False	False
with	with	ADP	IN	prep	marked		True	False	True
five	five	NUM	CD	nummod	stripes	CARDINAL	True	False	True
black	black	ADJ	JJ	amod	stripes		True	False	False
stripes	stripe	NOUN	NNS	pobj	with		True	False	False
,	,	PUNCT	,	punct	stripes		False	True	False
of	of	ADP	IN	dep	extends		True	False	True
which	which	DET	WDT	pobj	of		True	False	True
the	the	DET	DT	det	one		True	False	True
middle	middle	ADJ	JJ	amod	one		True	False	False
one	one	NUM	CD	nsubj	extends	CARDINAL	True	False	True
