Token	Lemma	POS	Tag	Dependency	Head	Ent Type	IsAlpha	IsPunct	IsStop
This	this	DET	DT	det	cast		True	False	True
cast	cast	NOUN	NN	nsubj	represents		True	False	False
represents	represent	VERB	VBZ	ROOT	represents		True	False	False
but	but	CCONJ	CC	cc	one	CARDINAL	True	False	True
one	one	NUM	CD	nummod	size	CARDINAL	True	False	True
-	-	PUNCT	HYPH	punct	one	CARDINAL	False	True	False
fourth	fourth	NOUN	NN	quantmod	one	CARDINAL	True	False	False
the	the	DET	DT	det	size		True	False	True
size	size	NOUN	NN	dobj	represents		True	False	False
of	of	ADP	IN	prep	size		True	False	True
the	the	DET	DT	det	specimen		True	False	True
original	original	ADJ	JJ	amod	specimen		True	False	False
specimen	specimen	NOUN	NN	pobj	of		True	False	False
,	,	PUNCT	,	punct	specimen		False	True	False
which	which	DET	WDT	nsubj	is		True	False	True
is	be	VERB	VBZ	relcl	specimen		True	False	True
nearly	nearly	ADV	RB	advmod	two	QUANTITY	True	False	False
two	two	NUM	CD	nummod	feet	QUANTITY	True	False	True
feet	foot	NOUN	NNS	attr	is	QUANTITY	True	False	False
in	in	ADP	IN	prep	feet		True	False	True
height	height	NOUN	NN	pobj	in		True	False	False
,	,	PUNCT	,	punct	feet		False	True	False
and	and	CCONJ	CC	cc	feet		True	False	True
from	from	ADP	IN	quantmod	ten		True	False	True
nine	nine	NUM	CD	quantmod	ten	QUANTITY	True	False	True
to	to	PART	TO	quantmod	ten	QUANTITY	True	False	True
ten	ten	NUM	CD	nummod	inches	QUANTITY	True	False	True
inches	inch	NOUN	NNS	conj	feet	QUANTITY	True	False	False
in	in	ADP	IN	prep	inches		True	False	True
diameter	diameter	NOUN	NN	pobj	in		True	False	False
.	.	PUNCT	.	punct	represents		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
Presented	present	VERB	VBN	advcl	"
"		True	False	False
by	by	ADP	IN	agent	Presented		True	False	True
Dr.	Dr.	PROPN	NNP	compound	"D.""~Owen"		False	False	False
D.	D.	PROPN	NNP	compound	"D.""~Owen"	PERSON	False	False	False
"D.""~Owen"	"D.""~Owen"	PROPN	NNP	pobj	by	PERSON	False	False	False
,	,	PUNCT	,	punct	"D.""~Owen"	PERSON	False	True	False
of	of	ADP	IN	prep	"D.""~Owen"		True	False	True
New	New	PROPN	NNP	compound	Harmony	GPE	True	False	False
Harmony	Harmony	PROPN	NNP	pobj	of	GPE	True	False	False
.	.	PUNCT	.	punct	Presented		False	True	False
"
"	"
"	SPACE	_SP	ROOT	"
"		False	False	False
